"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
1391,11/14/23 10:42:52 AM,834.650,-0.2039,0.0000,1.34,2.00,101.1,4.164,59.979
1392,11/14/23 10:52:52 AM,834.450,-0.2039,0.0000,1.67,2.67,84.2,4.912,55.958
1393,11/14/23 11:02:52 AM,834.650,-0.2039,0.0000,2.34,3.67,85.6,5.402,52.885
1394,11/14/23 11:12:52 AM,834.450,-0.2039,0.0000,2.67,4.01,82.8,6.193,48.220
1395,11/14/23 11:22:52 AM,834.550,-0.2039,0.0000,3.01,4.01,75.8,6.684,43.688
1396,11/14/23 11:32:52 AM,834.550,-0.1988,0.0000,3.34,4.68,67.4,7.279,42.016
1397,11/14/23 11:42:52 AM,834.950,-0.2039,0.0000,3.34,5.01,60.4,7.193,41.448
1398,11/14/23 11:52:52 AM,834.750,-0.2039,0.0000,3.34,5.01,56.2,8.075,40.189
1399,11/14/23 12:02:52 PM,834.750,-0.1988,0.0000,3.67,5.34,46.3,8.459,37.995
1400,11/14/23 12:12:52 PM,834.850,-0.1988,0.0000,4.34,6.01,40.7,8.732,36.883
1401,11/14/23 12:22:52 PM,834.850,-0.2039,0.0000,4.01,5.34,40.7,9.327,35.555
1402,11/14/23 12:32:52 PM,834.850,-0.2039,0.0000,4.01,5.34,51.9,9.553,34.951
1403,11/14/23 12:42:52 PM,834.750,-0.1988,0.0000,3.67,5.68,61.8,9.596,36.008
1404,11/14/23 12:52:52 PM,834.450,-0.1988,0.0000,3.67,5.01,64.6,10.011,36.199
1405,11/14/23 01:02:52 PM,834.450,-0.1988,0.0000,3.01,5.01,70.2,10.403,35.322
1406,11/14/23 01:12:52 PM,834.350,-0.1988,0.0000,2.67,4.34,78.6,10.711,34.218
1407,11/14/23 01:22:52 PM,834.150,-0.2039,0.0000,2.00,3.67,71.6,11.108,33.480
1408,11/14/23 01:32:52 PM,833.950,-0.1988,0.0000,1.67,3.01,99.7,11.234,33.359
1409,11/14/23 01:42:52 PM,833.750,-0.1988,0.0000,1.34,2.67,105.3,11.960,32.317
1410,11/14/23 01:52:52 PM,833.550,-0.1988,0.0000,1.00,2.34,68.8,12.360,31.052
1411,11/14/23 02:02:52 PM,833.450,-0.1988,0.0000,1.00,3.01,88.4,12.687,30.335
1412,11/14/23 02:12:52 PM,833.350,-0.1988,0.0000,1.34,3.01,96.9,13.231,29.308
1413,11/14/23 02:22:52 PM,833.250,-0.1988,0.0000,1.34,3.01,78.6,13.177,27.951
1414,11/14/23 02:32:52 PM,833.150,-0.1988,0.0000,0.67,1.67,92.7,13.984,28.057
1415,11/14/23 02:42:52 PM,832.950,-0.1988,0.0000,1.67,4.34,165.7,14.035,27.056
1416,11/14/23 02:52:52 PM,833.050,-0.1988,0.0000,2.67,5.34,237.3,13.520,25.835
1417,11/14/23 03:02:52 PM,833.250,-0.1988,0.0000,1.67,3.34,244.3,13.840,24.924
1418,11/14/23 03:12:52 PM,833.150,-0.1988,0.0000,2.34,4.68,247.1,13.754,25.255
1419,11/14/23 03:22:52 PM,833.150,-0.1988,0.0000,3.01,4.68,275.2,13.609,25.280
1420,11/14/23 03:32:52 PM,833.150,-0.1988,0.0000,3.34,7.01,247.1,13.287,25.554
1421,11/14/23 03:42:52 PM,833.250,-0.1988,0.0000,3.01,6.01,254.1,13.199,25.371
1422,11/14/23 03:52:52 PM,833.450,-0.1988,0.0000,2.67,5.01,268.1,12.949,25.209
1423,11/14/23 04:02:52 PM,833.150,-0.1988,0.0000,2.34,4.01,280.8,13.159,25.441
1424,11/14/23 04:12:52 PM,833.550,-0.1988,0.0000,3.34,5.01,283.6,12.588,25.650
1425,11/14/23 04:22:52 PM,833.950,-0.1988,0.0000,3.01,5.01,285.0,11.783,26.963
1426,11/14/23 04:32:52 PM,833.750,-0.1988,0.0000,2.67,4.01,279.4,11.826,27.085
1427,11/14/23 04:42:52 PM,833.650,-0.1988,0.0000,2.34,3.67,265.3,12.239,26.891
1428,11/14/23 04:52:52 PM,833.950,-0.1988,0.0000,2.00,3.01,265.3,11.349,28.167
1429,11/14/23 05:02:52 PM,834.050,-0.1988,0.0000,1.34,2.00,279.4,10.925,29.371
1430,11/14/23 05:12:52 PM,834.150,-0.1988,0.0000,1.34,2.00,276.6,10.550,30.962
1431,11/14/23 05:22:52 PM,834.050,-0.1988,0.0000,1.00,1.67,294.8,10.378,31.241
1432,11/14/23 05:32:52 PM,834.050,-0.1988,0.0000,1.00,2.00,285.0,10.199,31.307
1433,11/14/23 05:42:52 PM,834.150,-0.1988,0.0000,1.00,2.00,256.9,10.335,30.764
1434,11/14/23 05:52:52 PM,834.250,-0.1988,0.0000,1.00,1.67,251.3,9.086,32.676
1435,11/14/23 06:02:52 PM,834.250,-0.1988,0.0000,0.67,1.34,255.5,8.365,34.043
1436,11/14/23 06:12:52 PM,834.250,-0.2039,0.0000,0.67,1.00,256.9,8.137,34.310
1437,11/14/23 06:22:52 PM,834.250,-0.2039,0.0000,0.67,1.34,263.9,8.019,34.903
1438,11/14/23 06:32:52 PM,834.250,-0.1988,0.0000,0.00,0.67,265.3,6.915,38.564
1439,11/14/23 06:42:52 PM,834.350,-0.2039,0.0000,0.00,0.00,265.3,5.553,42.609
1440,11/14/23 06:52:52 PM,834.350,-0.2039,0.0000,0.00,0.00,265.3,5.705,41.903
1441,11/14/23 07:02:52 PM,834.350,-0.2039,0.0000,0.00,0.67,265.3,5.137,46.389
1442,11/14/23 07:12:52 PM,834.450,-0.2039,0.0000,0.00,0.00,265.3,4.478,47.643
1443,11/14/23 07:22:52 PM,834.550,-0.2039,0.0000,0.33,1.67,132.0,3.660,51.421
1444,11/14/23 07:32:52 PM,834.550,-0.2039,0.0000,0.67,1.34,352.4,3.065,51.752
1445,11/14/23 07:42:52 PM,834.650,-0.2039,0.0000,0.67,1.34,308.9,3.545,48.702
1446,11/14/23 07:52:52 PM,834.550,-0.2039,0.0000,0.00,0.33,329.9,3.386,50.300
1447,11/14/23 08:02:52 PM,834.550,-0.2039,0.0000,0.33,1.00,328.5,3.791,50.436
1448,11/14/23 08:12:52 PM,834.550,-0.1988,0.0000,0.00,0.00,325.7,2.968,53.411
1449,11/14/23 08:22:52 PM,834.650,-0.2039,0.0000,0.00,0.00,325.7,2.987,54.864
1450,11/14/23 08:32:52 PM,834.550,-0.2039,0.0000,0.00,0.00,325.7,3.000,53.725
1451,11/14/23 08:42:52 PM,834.550,-0.2039,0.0000,0.00,0.00,325.7,3.376,51.925
1452,11/14/23 08:52:52 PM,834.550,-0.2039,0.0000,0.00,0.00,325.7,4.410,46.384
1453,11/14/23 09:02:52 PM,834.450,-0.2039,0.0000,0.00,0.00,325.7,4.175,51.257
1454,11/14/23 09:12:52 PM,834.450,-0.2039,0.0000,0.00,0.67,338.3,3.006,57.182
1455,11/14/23 09:22:52 PM,834.450,-0.2039,0.0000,0.00,0.67,42.1,1.968,64.091
1456,11/14/23 09:32:52 PM,834.350,-0.2039,0.0000,0.33,1.34,40.7,2.325,61.047
1457,11/14/23 09:42:52 PM,834.450,-0.2039,0.0000,0.00,0.67,228.8,2.882,56.509
1458,11/14/23 09:52:52 PM,834.450,-0.2039,0.0000,0.00,0.00,228.8,2.748,58.439
1459,11/14/23 10:02:52 PM,834.450,-0.2039,0.0000,0.00,0.00,228.8,2.389,60.168
1460,11/14/23 10:12:52 PM,834.450,-0.2039,0.0000,0.00,0.67,254.1,2.861,56.710
1461,11/14/23 10:22:52 PM,834.450,-0.2039,0.0000,0.33,0.67,271.0,3.054,55.885
1462,11/14/23 10:32:52 PM,834.550,-0.2039,0.0000,0.33,1.00,271.0,3.121,55.332
1463,11/14/23 10:42:52 PM,834.650,-0.2039,0.0000,0.00,0.33,271.0,3.483,53.854
1464,11/14/23 10:52:52 PM,834.750,-0.2039,0.0000,0.00,0.00,271.0,2.730,59.138
1465,11/14/23 11:02:52 PM,834.750,-0.2039,0.0000,0.00,0.00,271.0,2.035,60.899
1466,11/14/23 11:12:52 PM,834.750,-0.2039,0.0000,0.00,0.00,271.0,1.711,61.654
1467,11/14/23 11:22:52 PM,834.750,-0.2039,0.0000,0.33,1.34,301.8,1.617,61.993
1468,11/14/23 11:32:52 PM,834.550,-0.2039,0.0000,1.34,1.67,2.8,1.523,61.616
1469,11/14/23 11:42:52 PM,834.550,-0.2039,0.0000,0.33,1.34,355.2,1.073,63.787
1470,11/14/23 11:52:52 PM,834.650,-0.2039,0.0000,0.67,1.67,355.2,0.662,66.116
1471,11/15/23 12:02:52 AM,834.650,-0.1988,0.0000,1.00,2.00,126.4,1.649,62.321
1472,11/15/23 12:12:52 AM,834.650,-0.2039,0.0000,0.00,0.33,126.4,1.234,64.460
1473,11/15/23 12:22:52 AM,834.650,-0.2039,0.0000,0.00,0.33,0.0,1.140,66.560
1474,11/15/23 12:32:52 AM,834.750,-0.2039,0.0000,0.00,0.00,0.0,0.818,69.670
1475,11/15/23 12:42:52 AM,834.850,-0.2039,0.0000,0.00,1.00,7.0,1.129,68.191
1476,11/15/23 12:52:52 AM,834.850,-0.2039,0.0000,0.33,1.00,43.5,1.520,67.454
1477,11/15/23 01:02:52 AM,834.750,-0.2039,0.0000,0.33,0.67,56.2,1.341,68.190
1478,11/15/23 01:12:52 AM,834.750,-0.2039,0.0000,0.67,1.00,57.6,1.531,67.736
1479,11/15/23 01:22:52 AM,834.650,-0.2039,0.0000,0.33,1.00,60.4,1.231,71.032
1480,11/15/23 01:32:52 AM,834.550,-0.2039,0.0000,0.67,1.34,60.4,1.242,69.914
1481,11/15/23 01:42:52 AM,834.650,-0.2039,0.0000,0.67,1.34,60.4,1.713,64.601
1482,11/15/23 01:52:52 AM,834.650,-0.2039,0.0000,0.33,1.00,60.4,1.073,66.650
1483,11/15/23 02:02:52 AM,834.550,-0.2039,0.0000,1.00,1.34,29.5,1.327,64.860
1484,11/15/23 02:12:52 AM,834.550,-0.2039,0.0000,0.00,0.67,19.7,0.992,66.627
1485,11/15/23 02:22:52 AM,834.450,-0.2039,0.0000,0.00,0.00,19.7,0.856,66.674
1486,11/15/23 02:32:52 AM,834.450,-0.2039,0.0000,0.00,0.00,19.7,0.016,69.029
1487,11/15/23 02:42:52 AM,834.450,-0.2039,0.0000,0.33,1.00,19.7,-0.375,70.404
1488,11/15/23 02:52:52 AM,834.450,-0.2039,0.0000,0.33,0.67,16.8,0.204,67.953
1489,11/15/23 03:02:52 AM,834.350,-0.2039,0.0000,0.67,1.00,16.8,-0.029,69.230
1490,11/15/23 03:12:52 AM,834.250,-0.2039,0.0000,1.34,1.67,8.4,-0.099,67.755
1491,11/15/23 03:22:52 AM,834.250,-0.2039,0.0000,1.34,1.67,12.6,-0.418,68.153
1492,11/15/23 03:32:52 AM,834.250,-0.2039,0.0000,1.34,1.67,14.0,0.134,64.877
1493,11/15/23 03:42:52 AM,834.150,-0.2039,0.0000,1.00,1.34,12.6,0.695,62.022
1494,11/15/23 03:52:52 AM,834.350,-0.1988,0.0000,0.67,1.34,8.4,0.191,63.964
1495,11/15/23 04:02:52 AM,834.450,-0.2039,0.0000,0.33,1.34,268.1,-0.182,65.389
1496,11/15/23 04:12:52 AM,834.550,-0.2039,0.0000,0.00,0.00,242.9,-0.043,64.538
1497,11/15/23 04:22:52 AM,834.450,-0.2039,0.0000,0.00,0.00,242.9,-1.112,68.740
1498,11/15/23 04:32:52 AM,834.550,-0.2039,0.0000,0.00,0.00,242.9,-1.842,71.785
1499,11/15/23 04:42:52 AM,834.550,-0.2039,0.0000,0.00,0.00,242.9,-1.758,71.708
1500,11/15/23 04:52:52 AM,834.450,-0.2039,0.0000,0.67,1.00,315.9,-0.431,66.090
1501,11/15/23 05:02:52 AM,834.550,-0.2039,0.0000,0.67,1.34,349.6,-1.364,69.474
1502,11/15/23 05:12:52 AM,834.550,-0.2039,0.0000,0.33,1.00,352.4,-1.128,68.879
1503,11/15/23 05:22:52 AM,834.450,-0.2039,0.0000,0.00,0.67,352.4,-2.061,72.024
1504,11/15/23 05:32:52 AM,834.250,-0.2039,0.0000,0.00,0.00,352.4,-2.901,76.091
1505,11/15/23 05:42:52 AM,834.250,-0.2039,0.0000,0.00,0.00,352.4,-3.078,77.201
1506,11/15/23 05:52:52 AM,834.250,-0.2039,0.0000,0.00,0.00,352.4,-2.919,76.739
1507,11/15/23 06:02:52 AM,834.350,-0.2039,0.0000,0.00,0.67,342.6,-3.027,77.226
1508,11/15/23 06:12:52 AM,834.350,-0.2039,0.0000,0.00,1.00,338.3,-2.523,75.865
1509,11/15/23 06:22:52 AM,834.250,-0.2039,0.0000,1.00,1.67,349.6,-2.147,74.936
1510,11/15/23 06:32:52 AM,834.450,-0.2039,0.0000,0.00,1.34,344.0,-2.179,74.690
1511,11/15/23 06:42:52 AM,834.450,-0.2039,0.0000,0.00,0.33,344.0,-2.761,77.372
1512,11/15/23 06:52:52 AM,834.550,-0.2039,0.0000,0.00,0.00,332.7,-3.134,78.772
1513,11/15/23 07:02:52 AM,834.550,-0.2039,0.0000,0.00,0.33,317.3,-3.434,80.084
1514,11/15/23 07:12:52 AM,834.550,-0.2039,0.0000,0.00,0.67,317.3,-3.308,79.881
1515,11/15/23 07:22:52 AM,834.650,-0.2039,0.0000,0.00,0.00,317.3,-3.072,78.257
1516,11/15/23 07:32:52 AM,834.650,-0.2039,0.0000,0.00,0.00,317.3,-3.209,78.099
1517,11/15/23 07:42:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,-3.780,79.405
1518,11/15/23 07:52:52 AM,834.650,-0.2039,0.0000,0.00,0.00,317.3,-4.474,83.098
1519,11/15/23 08:02:52 AM,834.650,-0.2039,0.0000,0.00,0.00,317.3,-4.431,83.381
1520,11/15/23 08:12:52 AM,834.550,-0.2039,0.0000,0.00,0.00,317.3,-4.204,82.954
1521,11/15/23 08:22:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,-3.330,79.553
1522,11/15/23 08:32:52 AM,834.650,-0.2039,0.0000,0.00,0.00,317.3,-2.823,76.529
1523,11/15/23 08:42:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,-3.110,76.962
1524,11/15/23 08:52:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,-3.228,78.740
1525,11/15/23 09:02:52 AM,834.850,-0.2039,0.0000,0.33,0.67,317.3,-1.788,73.381
1526,11/15/23 09:12:52 AM,834.850,-0.2039,0.0000,0.00,0.00,317.3,-1.496,71.902
1527,11/15/23 09:22:52 AM,834.850,-0.2039,0.0000,0.00,0.67,317.3,-1.123,71.174
1528,11/15/23 09:32:52 AM,834.850,-0.2039,0.0000,0.00,0.00,317.3,-0.560,71.803
1529,11/15/23 09:42:52 AM,834.850,-0.2039,0.0000,0.00,0.00,317.3,-0.249,72.064
1530,11/15/23 09:52:52 AM,834.950,-0.2039,0.0000,0.00,0.33,317.3,0.121,68.812
1531,11/15/23 10:02:52 AM,834.850,-0.2039,0.0000,0.00,0.00,317.3,0.319,72.540
1532,11/15/23 10:12:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,0.145,78.108
1533,11/15/23 10:22:52 AM,834.850,-0.2039,0.0000,0.00,0.00,317.3,0.046,82.718
1534,11/15/23 10:32:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,0.711,80.629
1535,11/15/23 10:42:52 AM,834.750,-0.2039,0.0000,0.00,0.00,317.3,1.394,73.843
1536,11/15/23 10:52:52 AM,834.650,-0.2039,0.0000,0.00,0.00,317.3,2.086,68.798
1537,11/15/23 11:02:52 AM,834.650,-0.2039,0.0000,0.00,0.67,317.3,2.748,69.494
1538,11/15/23 11:12:52 AM,834.550,-0.2039,0.0000,0.33,0.67,322.9,3.180,69.639
1539,11/15/23 11:22:52 AM,834.250,-0.2039,0.0000,0.33,1.00,15.4,4.660,65.686
1540,11/15/23 11:32:52 AM,834.450,-0.2039,0.0000,0.67,1.34,89.9,5.869,52.386
1541,11/15/23 11:42:52 AM,834.150,-0.1988,0.0000,0.67,1.34,102.5,6.488,47.996
1542,11/15/23 11:52:52 AM,834.150,-0.1988,0.0000,1.00,2.00,112.3,7.360,46.322
1543,11/15/23 12:02:52 PM,834.150,-0.1988,0.0000,1.00,2.00,117.9,8.073,44.561
1544,11/15/23 12:12:52 PM,834.150,-0.2039,0.0000,1.34,2.34,117.9,8.896,42.315
1545,11/15/23 12:22:52 PM,833.950,-0.2039,0.0000,2.00,4.68,95.5,9.542,40.288
1546,11/15/23 12:32:52 PM,833.950,-0.1988,0.0000,3.01,4.34,84.2,9.947,36.680
1547,11/15/23 12:42:52 PM,833.950,-0.1988,0.0000,3.34,5.01,89.9,10.116,35.219
1548,11/15/23 12:52:52 PM,833.950,-0.2039,0.0000,3.34,4.68,81.4,10.376,34.388
1549,11/15/23 01:02:52 PM,833.750,-0.1988,0.0000,3.34,5.01,70.2,10.794,34.559
1550,11/15/23 01:12:52 PM,833.550,-0.1988,0.0000,4.01,5.34,64.6,10.971,33.738
1551,11/15/23 01:22:52 PM,833.150,-0.1988,0.0000,3.34,5.01,70.2,11.684,33.973
1552,11/15/23 01:32:52 PM,832.950,-0.1988,0.0000,3.67,5.01,66.0,11.909,33.136
1553,11/15/23 01:42:52 PM,832.650,-0.1988,0.0000,3.34,5.34,61.8,12.394,32.581
1554,11/15/23 01:52:52 PM,832.550,-0.1988,0.0000,2.67,3.67,70.2,12.429,32.341
1555,11/15/23 02:02:52 PM,832.250,-0.1988,0.0000,2.34,4.34,67.4,13.212,31.688
1556,11/15/23 02:12:52 PM,832.050,-0.1988,0.0000,2.67,4.01,77.2,13.212,31.176
1557,11/15/23 02:22:52 PM,831.750,-0.1988,0.0000,2.34,4.01,64.6,13.244,31.281
1558,11/15/23 02:32:52 PM,831.550,-0.1988,0.0000,2.67,4.68,60.4,13.802,31.328
1559,11/15/23 02:42:52 PM,831.450,-0.1988,0.0000,2.67,4.01,53.3,13.885,31.984
1560,11/15/23 02:52:52 PM,831.450,-0.1988,0.0000,3.01,5.01,78.6,13.668,32.946
1561,11/15/23 03:02:52 PM,831.550,-0.1988,0.0000,3.67,5.68,61.8,13.831,32.944
1562,11/15/23 03:12:52 PM,831.350,-0.1988,0.0000,3.67,5.68,54.8,13.877,32.171
1563,11/15/23 03:22:52 PM,831.250,-0.1988,0.0000,3.34,4.68,84.2,13.957,30.806
1564,11/15/23 03:32:52 PM,830.950,-0.1988,0.0000,3.34,5.34,80.0,13.925,29.180
1565,11/15/23 03:42:52 PM,831.150,-0.1988,0.0000,3.01,4.34,92.7,13.992,28.707
1566,11/15/23 03:52:52 PM,831.050,-0.1988,0.0000,3.01,4.34,89.9,13.566,29.425
1567,11/15/23 04:02:52 PM,830.750,-0.1988,0.0000,2.67,4.01,88.4,13.931,28.579
1568,11/15/23 04:12:52 PM,830.550,-0.1988,0.0000,2.67,3.67,88.4,14.057,28.862
1569,11/15/23 04:22:52 PM,830.550,-0.1988,0.0000,2.67,4.01,87.0,13.941,30.150
1570,11/15/23 04:32:52 PM,830.450,-0.1988,0.0000,3.01,4.34,77.2,13.767,31.377
1571,11/15/23 04:42:52 PM,830.450,-0.1988,0.0000,2.67,4.01,82.8,13.829,30.878
1572,11/15/23 04:52:52 PM,830.350,-0.1988,0.0000,2.00,3.67,80.0,13.740,30.976
1573,11/15/23 05:02:52 PM,830.250,-0.1988,0.0000,2.34,3.67,73.0,13.663,31.153
1574,11/15/23 05:12:52 PM,830.350,-0.1988,0.0000,2.34,3.67,71.6,13.370,32.378
1575,11/15/23 05:22:52 PM,830.350,-0.1988,0.0000,2.34,3.34,68.8,13.022,33.971
1576,11/15/23 05:32:52 PM,830.450,-0.1988,0.0000,1.34,3.01,77.2,12.708,34.961
1577,11/15/23 05:42:52 PM,830.550,-0.1988,0.0000,1.00,1.67,77.2,12.223,35.778
1578,11/15/23 05:52:52 PM,830.750,-0.1988,0.0000,0.67,1.00,77.2,11.587,37.581
1579,11/15/23 06:02:52 PM,831.150,-0.1988,0.0000,0.67,1.67,67.4,9.630,42.068
1580,11/15/23 06:12:52 PM,831.150,-0.1988,0.0000,0.00,1.00,68.8,7.957,45.921
1581,11/15/23 06:22:52 PM,830.950,-0.1988,0.0000,0.00,1.00,50.5,6.931,48.116
1582,11/15/23 06:32:52 PM,830.950,-0.1988,0.0000,0.33,1.34,15.4,6.408,48.519
1583,11/15/23 06:42:52 PM,831.050,-0.2039,0.0000,0.33,1.67,0.0,5.083,52.438
1584,11/15/23 06:52:52 PM,831.050,-0.1988,0.0000,1.00,1.67,0.0,5.124,51.217
1585,11/15/23 07:02:52 PM,830.950,-0.2039,0.0000,0.00,0.67,0.0,2.646,58.907
1586,11/15/23 07:12:52 PM,830.950,-0.2039,0.0000,0.00,0.00,0.0,1.368,62.997
1587,11/15/23 07:22:52 PM,830.950,-0.2039,0.0000,0.00,0.00,0.0,1.113,64.852
1588,11/15/23 07:32:52 PM,830.850,-0.2039,0.0000,0.00,0.00,0.0,2.223,61.418
1589,11/15/23 07:42:52 PM,830.850,-0.2039,0.0000,0.00,0.00,0.0,1.861,61.874
1590,11/15/23 07:52:52 PM,830.850,-0.2039,0.0000,0.00,0.00,0.0,1.587,61.917
1591,11/15/23 08:02:52 PM,830.750,-0.2039,0.0000,0.00,0.00,0.0,-0.340,68.702
1592,11/15/23 08:12:52 PM,830.850,-0.2039,0.0000,0.33,1.00,339.7,-0.616,70.579
1593,11/15/23 08:22:52 PM,830.650,-0.2039,0.0000,0.00,0.33,325.7,0.558,67.047
1594,11/15/23 08:32:52 PM,830.650,-0.2039,0.0000,0.00,0.00,325.7,0.931,64.579
1595,11/15/23 08:42:52 PM,830.650,-0.2039,0.0000,0.00,0.00,325.7,1.116,64.266
1596,11/15/23 08:52:52 PM,830.750,-0.2039,0.0000,0.33,0.67,327.1,0.872,63.064
1597,11/15/23 09:02:52 PM,830.750,-0.2039,0.0000,0.33,1.34,335.5,0.145,69.270
1598,11/15/23 09:12:52 PM,830.650,-0.2039,0.0000,0.33,1.00,212.0,-0.383,69.093
1599,11/15/23 09:22:52 PM,830.650,-0.2039,0.0000,0.00,0.00,255.5,-1.504,74.817
1600,11/15/23 09:32:52 PM,830.750,-0.1988,0.0000,0.00,0.00,255.5,0.177,69.398
1601,11/15/23 09:42:52 PM,830.750,-0.2039,0.0000,0.00,0.67,255.5,0.183,68.290
1602,11/15/23 09:52:52 PM,830.650,-0.2039,0.0000,0.00,0.67,263.9,-0.705,70.291
1603,11/15/23 10:02:52 PM,830.550,-0.2039,0.0000,0.00,0.00,269.6,-0.705,71.830
1604,11/15/23 10:12:52 PM,830.550,-0.2039,0.0000,0.00,0.00,269.6,-0.536,69.316
1605,11/15/23 10:22:52 PM,830.650,-0.2039,0.0000,0.00,0.67,269.6,-1.568,73.271
1606,11/15/23 10:32:52 PM,830.550,-0.2039,0.0000,0.67,1.34,345.4,-1.190,71.809
1607,11/15/23 10:42:52 PM,830.550,-0.1988,0.0000,0.00,0.00,0.0,-2.254,75.587
1608,11/15/23 10:52:52 PM,830.550,-0.2039,0.0000,0.00,0.00,0.0,-2.439,77.520
1609,11/15/23 11:02:52 PM,830.550,-0.2039,0.0000,0.00,0.33,0.0,-2.021,76.497
1610,11/15/23 11:12:52 PM,830.550,-0.2039,0.0000,0.00,0.00,0.0,-1.482,73.690
1611,11/15/23 11:22:52 PM,830.550,-0.2039,0.0000,0.00,0.00,355.2,-2.019,74.916
1612,11/15/23 11:32:52 PM,830.550,-0.2039,0.0000,0.00,0.67,355.2,-1.834,74.929
1613,11/15/23 11:42:52 PM,830.450,-0.2039,0.0000,0.33,1.00,355.2,-2.051,75.358
1614,11/15/23 11:52:52 PM,830.450,-0.2039,0.0000,0.33,0.67,355.2,-1.254,71.543
1615,11/16/23 12:02:52 AM,830.350,-0.1988,0.0000,0.00,0.00,355.2,-1.775,72.801
1616,11/16/23 12:12:52 AM,830.250,-0.2039,0.0000,0.33,1.67,303.2,-1.311,72.782
1617,11/16/23 12:22:52 AM,830.150,-0.2039,0.0000,0.67,1.67,272.4,0.105,67.761
1618,11/16/23 12:32:52 AM,830.150,-0.2039,0.0000,0.00,1.00,209.2,-0.721,70.864
1619,11/16/23 12:42:52 AM,830.250,-0.2039,0.0000,0.33,1.00,247.1,-1.241,73.295
1620,11/16/23 12:52:52 AM,830.250,-0.2039,0.0000,0.33,1.00,50.5,-2.780,77.108
1621,11/16/23 01:02:52 AM,830.150,-0.2039,0.0000,0.33,1.34,355.2,-1.549,75.517
1622,11/16/23 01:12:52 AM,830.250,-0.2039,0.0000,0.33,1.00,344.0,-1.820,74.681
1623,11/16/23 01:22:52 AM,830.350,-0.2039,0.0000,0.00,0.67,346.8,-2.930,77.160
1624,11/16/23 01:32:52 AM,830.350,-0.2039,0.0000,0.67,2.00,338.3,-0.657,73.243
1625,11/16/23 01:42:52 AM,830.350,-0.2039,0.0000,0.33,1.00,336.9,-0.335,70.326
1626,11/16/23 01:52:52 AM,830.550,-0.2039,0.0000,0.33,1.00,304.7,-2.016,75.348
1627,11/16/23 02:02:52 AM,830.450,-0.2039,0.0000,0.00,0.67,299.0,-2.514,78.647
1628,11/16/23 02:12:52 AM,830.450,-0.2039,0.0000,0.00,0.67,299.0,-2.019,77.484
1629,11/16/23 02:22:52 AM,830.550,-0.2039,0.0000,0.33,1.00,299.0,-1.214,74.928
1630,11/16/23 02:32:52 AM,830.550,-0.2039,0.0000,0.33,1.34,279.4,-1.249,75.792
1631,11/16/23 02:42:52 AM,830.450,-0.2039,0.0000,0.00,0.67,259.7,-0.257,72.665
1632,11/16/23 02:52:52 AM,830.350,-0.2039,0.0000,0.00,0.33,259.7,0.258,70.179
1633,11/16/23 03:02:52 AM,830.350,-0.2039,0.0000,0.00,0.33,259.7,-0.099,72.085
1634,11/16/23 03:12:52 AM,830.450,-0.2039,0.0000,0.33,1.00,268.1,0.628,72.256
1635,11/16/23 03:22:52 AM,830.450,-0.2039,0.0000,0.33,2.00,140.4,1.732,66.517
1636,11/16/23 03:32:52 AM,830.350,-0.2039,0.0000,0.67,1.34,124.9,1.788,66.513
1637,11/16/23 03:42:52 AM,830.450,-0.2039,0.0000,0.33,0.67,174.1,0.534,71.464
1638,11/16/23 03:52:52 AM,830.450,-0.2039,0.0000,0.33,0.67,224.6,1.166,68.664
1639,11/16/23 04:02:52 AM,830.350,-0.2039,0.0000,0.33,1.00,178.3,0.306,72.963
1640,11/16/23 04:12:52 AM,830.150,-0.2039,0.0000,0.67,1.34,33.7,0.234,73.031
1641,11/16/23 04:22:52 AM,830.250,-0.2039,0.0000,0.33,0.67,320.1,1.360,68.263
1642,11/16/23 04:32:52 AM,830.150,-0.2039,0.0000,0.00,0.67,315.9,1.738,68.006
1643,11/16/23 04:42:52 AM,829.950,-0.2039,0.0000,0.67,1.34,287.8,2.421,64.048
1644,11/16/23 04:52:52 AM,829.850,-0.2039,0.0000,1.34,2.00,240.1,2.239,65.692
1645,11/16/23 05:02:52 AM,829.950,-0.2039,0.0000,1.00,2.00,228.8,2.046,66.912
1646,11/16/23 05:12:52 AM,830.050,-0.2039,0.0000,0.33,1.34,256.9,2.601,62.945
1647,11/16/23 05:22:52 AM,829.950,-0.1988,0.0000,1.00,3.01,297.6,4.030,56.320
